,__arm_nr_cacheflush,__arm_nr_set_tls,_llseek,_newselect,access,bind,brk,chdir,chmod,clock_gettime,clone,close,connect,dup,dup2,epoll_create,epoll_ctl,epoll_wait,execve,exit,exit_group,fchmod,fchown32,fcntl64,fdatasync,flock,fork,fstat64,fsync,ftruncate,ftruncate64,futex,getcwd,getdents64,getegid32,geteuid32,getgid32,getgroups32,getpeername,getpgid,getpid,getppid,getpriority,getrusage,getsockname,getsockopt,gettid,gettimeofday,getuid32,inotify_add_watch,inotify_rm_watch,ioctl,listen,lseek,lstat64,madvise,mkdir,mknod,mlock,mmap2,mprotect,mremap,msync,munmap,nanosleep,open,pipe,pipe2,poll,prctl,pread64,ptrace,pwrite64,read,readlink,recvfrom,recvmsg,rename,rmdir,sched_getparam,sched_getscheduler,sched_yield,sendmsg,sendto,setpgid,setpriority,setsockopt,shutdown,sigaction,sigaltstack,sigprocmask,sigsuspend,socket,socketpair,stat64,statfs64,ugetrlimit,umask,uname,unlink,utimes,vfork,wait4,write,writev,Class
59,0,9,6,0,3,0,36,0,0,164,9,18,1,0,0,1,1,9,0,1,0,0,0,5,0,2,0,6,0,0,0,78,0,2,0,0,0,0,0,0,14,0,22,0,0,3,24,7,31,0,0,61,0,8,3,42,0,0,0,85,166,0,0,55,4,22,2,0,0,93,49,0,0,19,0,0,0,0,0,0,0,1,0,1,0,6,0,0,1,10,125,0,1,0,27,0,0,0,1,0,0,0,0,43,8,1
60,0,33,6,0,43,8,103,0,8,542,33,60,12,6,0,7,13,76,0,6,0,0,0,87,5,2,0,52,5,0,0,526,0,2,10,10,10,0,0,0,62,0,43,0,14,11,192,35,62,0,0,172,1,32,17,145,5,0,0,156,245,0,0,49,4,63,8,0,4,119,20,0,0,79,0,16,2,0,0,0,0,1,2,8,0,38,18,8,1,39,95,0,13,8,42,0,1,0,1,2,0,0,0,130,28,1
61,0,29,6,0,63,9,55,0,14,762,29,96,17,9,0,1,6,98,0,17,0,0,0,37,0,2,0,111,10,0,0,403,0,8,0,0,0,0,0,0,94,0,54,0,18,21,57,40,114,0,0,321,0,8,25,153,9,0,0,187,323,0,0,116,20,79,2,0,6,115,54,0,0,109,0,86,0,5,0,0,0,1,0,10,0,33,22,0,1,46,201,0,26,0,74,0,0,0,1,5,0,0,0,135,41,1
62,898,46,6,0,58,4,200,0,14,20900,46,658,9,25,0,8,21,3620,0,9,0,0,0,108,5,2,0,610,11,0,0,1710,0,30,12,12,12,0,0,0,2960,0,104,0,6,9,247,356,2930,0,0,506,1,32,21,251,4,0,0,266,317,0,0,98,9,631,9,0,4,129,27,0,0,1580,1,139,6,8,0,0,0,2,6,7,0,48,11,0,1,55,161,0,10,12,71,0,1,0,1,10,0,0,0,578,46,1
63,1,29,6,0,466,2,152,0,50,14500,29,413,4,28,0,2,14,92,0,16,0,3,216,1700,100,2,0,1110,6,0,0,5270,0,6,0,0,0,0,0,0,123,0,103,0,4,7,53,1740,129,0,0,1750,0,10,11,419,14,0,0,1170,283,0,0,1090,61,378,3,0,3,122,1520,0,229,591,0,56,0,2,0,0,0,2,0,5,0,27,5,0,1,45,3780,0,4,0,616,1,0,0,1,8,0,0,0,197,329,1
64,894,57,6,0,186,10,402,0,13,45600,57,1950,24,29,0,10,37,5030,0,14,0,0,0,262,20,2,0,2010,7,10,0,3130,0,97,12,12,12,0,0,0,3580,0,86,0,20,64,333,783,3560,0,0,11800,1,84,122,2890,13,0,0,2860,386,0,0,2680,42,1880,10,0,10,2700,38,0,15,7220,1,11500,10,5,0,0,0,7,10,149,0,68,74,0,1,71,335,0,52,14,119,0,2,0,1,7,0,0,0,3690,196,1
65,0,18,6,0,19,0,81,0,0,1170,18,54,1,14,0,1,5,235,0,8,0,0,0,11,0,2,0,17,0,0,0,206,0,2,0,0,0,0,0,0,214,0,76,0,0,3,34,7,222,0,0,350,0,8,3,103,0,0,0,145,194,0,0,78,12,42,2,0,0,100,43,0,0,61,0,127,0,0,0,0,0,2,0,1,0,15,0,0,1,26,143,0,1,0,37,0,0,0,1,0,0,0,0,193,15,1
66,0,24,6,0,103,8,81,0,17,727,24,119,14,18,0,2,9,159,0,12,0,1,8,118,15,2,0,118,10,0,0,690,0,6,0,0,0,0,0,0,147,0,95,0,16,13,59,114,158,0,0,495,0,8,58,176,12,0,0,181,263,0,0,111,11,92,3,0,7,121,60,0,29,99,0,96,0,1,0,0,0,1,0,9,0,29,21,0,1,36,219,0,14,0,74,1,0,0,1,4,0,0,0,241,41,1
67,0,27,168,0,77,2,101,0,17,605,25,206,5,9,0,3,6,88,2,14,2,3,7,160,15,6,2,123,12,0,0,505,0,2,0,0,0,0,0,0,93,0,67,0,3,6,53,110,117,0,0,405,0,228,39,430,9,0,0,478,838,0,2,178,14,280,4,0,3,140,59,0,34,479,0,78,0,6,0,0,0,0,0,3,2,24,4,0,17,41,318,0,5,0,125,3,2,0,1,6,0,0,2,328,53,1
68,1130,45,54,0,107,1,210,0,5,10600,44,970,2,27,0,10,27,1880,1,8,1,1,17,379,35,4,1,915,2,1,0,2490,0,68,12,12,12,0,0,0,830,0,92,0,0,3,279,526,810,0,0,1660,1,187,32,426,14,0,0,427,703,0,1,151,11,985,11,0,0,143,71,0,40,2400,1,907,8,2,0,0,0,1,8,1,1,47,1,0,9,53,229,0,3,14,160,2,3,0,1,7,0,0,1,1040,89,1
69,0,17,6,0,41,2,23,0,2,155,17,33,5,0,0,1,1,3,0,7,0,0,0,15,0,2,0,31,2,0,0,231,0,2,0,0,0,0,0,0,19,0,35,0,4,7,36,17,26,0,0,119,0,8,9,83,0,0,0,69,142,0,0,33,7,34,2,0,3,99,11,0,0,32,0,2,0,2,0,0,0,1,0,3,0,16,6,0,1,24,39,0,5,0,31,0,0,0,1,2,0,0,0,56,14,1
70,21,31,54,0,40,0,75,0,7,2330,29,228,6,10,3,3,22,1830,5,10,1,1,0,68,0,5,3,56,4,0,0,4100,0,4,0,0,0,0,0,0,132,5,106,0,0,3,56,1060,149,0,0,3620,0,589,17,353,18,0,0,357,874,0,0,112,18,172,20,0,1,141,19,18,0,475,0,48,0,1,0,0,0,4,0,1,0,19,5,0,17,41,47,0,6,0,67,2,2,0,1,2,2,0,265,387,103,1
71,0,26,6,0,36,11,94,0,12,510,26,89,23,12,0,2,6,94,0,12,0,0,0,64,0,2,0,73,9,0,0,406,0,4,0,0,0,0,0,0,100,0,74,0,22,21,57,88,106,0,0,282,0,8,16,186,5,0,0,143,257,0,0,62,20,65,3,0,11,112,14,0,0,116,0,64,0,5,0,0,0,3,0,13,0,34,33,0,1,38,263,0,27,0,48,0,0,0,1,5,0,0,0,161,45,1
72,0,27,6,0,58,6,123,2,13,1120,25,236,11,16,6,1,7,209,2,10,2,1,13,135,15,2,2,120,8,0,0,344,0,6,0,0,0,0,0,0,157,0,98,0,12,11,55,285,164,0,0,579,0,8,13,216,7,0,0,230,274,0,0,96,10,115,10,0,3,111,59,0,30,106,0,292,0,1,0,0,0,1,0,7,0,25,16,8,17,37,261,0,11,0,89,3,2,0,1,3,0,0,4,284,39,1
73,0,19,6,0,53,4,48,0,14,1110,19,66,8,7,0,1,5,497,0,7,0,0,0,28,0,2,0,56,10,0,0,271,0,2,0,0,0,0,0,0,60,0,42,0,8,9,45,30,68,0,0,210,0,8,29,123,9,0,0,114,202,0,0,45,9,64,2,0,5,109,8,0,0,225,0,748,0,5,0,0,0,2,0,365,0,21,11,2,1,26,57,0,8,0,47,0,0,0,1,5,0,0,0,283,65,1
74,0,18,6,0,41,1,21,0,3,167,18,32,3,0,0,2,2,6,0,7,0,0,0,12,0,2,0,31,3,0,0,205,0,2,0,0,0,0,0,0,23,0,31,0,2,4,40,11,30,0,0,169,0,8,10,66,0,0,0,76,147,0,0,37,10,36,3,0,2,100,15,0,0,42,0,1,0,3,0,0,0,1,0,2,0,17,3,0,1,25,35,0,3,0,35,0,0,0,1,3,0,0,0,46,40,1
75,0,43,103,0,108,2,272,0,29,3490,34,1070,5,33,27,2,11,433,35,21,9,0,0,48,0,2,9,187,22,0,0,663,0,48,0,0,0,0,0,0,382,0,129,0,4,20,80,51,430,0,0,1150,0,13,35,475,13,0,0,628,834,0,0,368,21,405,39,0,3,144,168,0,0,524,0,646,0,18,0,0,0,4,0,5,0,36,18,0,57,64,844,0,14,0,273,9,9,0,1,18,0,0,17,876,75,1
76,0,16,398,0,1580,0,126,0,7,2340,16,1480,2,12,0,1,5,281,0,5,0,2,850,6800,615,2,0,3910,1,0,0,380,0,2,0,0,0,0,0,0,215,0,62,0,0,3,37,3440,213,0,0,2790,0,8,4,116,6,0,0,613,470,0,0,549,18,1480,1,0,1,98,1650,0,1950,513,0,365,0,0,0,0,0,1,0,1,0,13,1,0,1,21,127,0,2,0,2730,1,0,0,1,4,0,0,0,369,82,1
77,0,10,6,0,7,0,44,0,1,71,10,43,1,3,0,1,4,24,0,2,0,0,0,6,0,2,0,20,0,0,0,70,0,2,0,0,0,0,0,0,27,0,26,0,0,3,24,5,41,0,0,94,0,8,3,75,2,0,0,91,89,0,0,33,0,47,2,0,0,93,13,0,0,27,0,8,0,0,0,0,0,0,0,1,0,7,0,0,1,12,91,0,1,0,20,0,0,0,1,0,0,0,0,55,3,1
78,0,17,6,0,11,2,60,0,2,426,17,65,4,9,0,1,4,53,0,4,0,0,0,10,0,2,0,53,0,0,0,435,0,8,0,0,0,0,0,0,64,0,56,0,4,10,32,174,73,0,0,212,0,8,7,109,3,0,0,114,192,0,0,40,10,59,2,0,1,101,18,0,0,59,0,58,0,0,0,0,0,1,0,3,0,14,3,0,1,21,93,0,10,0,27,0,0,0,1,0,0,0,0,109,22,1
79,0,47,289,0,182,18,289,0,32,2830,43,437,29,41,0,2,11,195,4,29,4,8,0,249,0,18,4,173,33,0,0,1760,0,2,0,0,0,0,0,0,222,0,182,0,36,34,85,431,248,0,0,1600,0,452,112,943,8,0,0,997,1570,0,4,421,31,566,3,0,17,186,158,0,0,529,0,167,0,27,0,0,0,18,0,20,4,41,46,0,33,76,1050,0,29,0,211,4,4,0,1,23,0,0,4,484,200,1
80,2100,110,213,0,601,11,470,0,66,284000,107,2780,35,38,0,13,44,101000,3,51,3,14,121,1420,200,10,3,3100,49,17,0,84600,0,94,12,12,12,0,0,0,53600,0,171,0,22,53,415,159000,53600,0,0,5960,1,416,336,1120,31,0,0,1050,1700,0,3,456,27,2840,14,0,7,258,319,0,383,51300,1,2340,11,30,0,0,0,8,11,27,3,125,103,0,25,161,646,0,51,14,496,4,5,0,1,53,0,0,3,47200,599,1
81,2310,42,36,0,47,3,261,0,2,11100,42,862,8,13,0,12,33,2060,0,3,0,0,0,222,20,2,0,853,0,10,0,1740,0,42,12,12,12,0,0,0,779,0,48,0,6,9,293,841,759,0,0,177,1,89,27,243,15,0,0,250,336,0,0,83,7,866,13,0,3,133,11,0,15,2290,1,29,9,2,0,0,0,2,9,3,0,48,15,4,1,45,48,0,9,14,63,0,2,0,1,4,0,0,0,662,86,1
82,898,47,6,0,64,5,198,0,14,19500,47,714,10,25,0,8,21,3420,0,9,0,0,0,112,5,2,0,665,11,0,0,1690,0,32,12,12,12,0,0,0,2700,0,107,0,8,11,248,368,2680,0,0,522,1,32,21,258,4,0,0,269,327,0,0,98,12,686,9,0,5,130,27,0,0,1730,1,145,6,8,0,0,0,2,6,9,0,49,13,0,1,56,155,0,11,12,77,0,1,0,1,10,0,0,0,609,43,1
83,0,43,6,0,149,3,236,0,15,5720,42,349,8,77,3,7,33,1100,4,6,1,1,65,613,55,2,1,392,1,0,0,907,0,4,10,10,10,0,0,0,734,0,194,0,4,6,212,428,718,0,0,1780,1,32,30,280,12,0,0,421,523,0,0,223,27,244,12,0,2,128,306,0,104,316,0,1270,3,0,0,0,0,1,3,3,0,47,9,0,9,49,391,0,9,9,330,2,2,0,1,6,0,0,2,844,279,1
84,0,50,6,0,107,18,233,0,16,3180,50,201,30,46,0,8,23,535,0,19,0,1,23,339,20,2,0,211,8,0,0,946,0,4,10,10,10,0,0,0,412,0,176,0,34,52,230,311,424,0,0,1100,1,32,20,239,6,0,0,339,399,0,0,217,18,111,9,0,14,136,174,0,29,264,0,480,3,1,0,0,0,3,3,23,0,65,84,8,1,69,575,0,34,9,175,1,1,0,1,5,0,0,0,614,77,1
85,2090,55,57,0,207,10,256,0,21,11900,55,954,24,26,0,10,65,2110,0,17,0,8,69,1190,165,2,0,1220,10,107,0,2690,0,48,12,12,12,0,0,0,569,0,62,0,24,45,393,1570,540,0,0,406,1,250,35,292,9,0,0,370,510,0,0,206,36,926,11,0,10,143,240,0,433,2340,1,128,15,9,0,0,0,5,15,11,0,59,48,2,1,72,323,0,43,14,287,3,2,0,1,36,0,0,0,1070,162,1
86,0,9,6,0,5,0,9,0,0,15,9,18,1,0,0,1,1,3,0,1,0,0,0,5,0,2,0,6,0,0,0,51,0,2,0,0,0,0,0,0,9,0,16,0,0,3,22,3,19,0,0,35,0,8,3,32,0,0,0,35,40,0,0,5,0,22,2,0,0,91,1,0,0,16,0,0,0,0,0,0,0,0,0,1,0,6,0,0,1,10,1,0,1,0,12,0,0,0,1,0,0,0,0,28,6,1
87,898,47,6,0,64,5,193,0,14,20900,47,673,10,25,0,8,21,3640,0,9,0,0,0,112,5,2,0,625,11,0,0,1700,0,30,12,12,12,0,0,0,2940,0,106,0,8,11,248,367,2910,0,0,525,1,32,21,252,4,0,0,269,353,0,0,98,27,645,9,0,5,130,27,0,0,1650,1,151,6,8,0,0,0,4,6,9,0,49,13,0,1,56,153,0,11,12,77,0,1,0,1,10,0,0,0,636,44,1
88,0,25,6,0,39,3,80,0,5,764,25,95,9,16,0,2,6,100,0,10,0,0,18,176,45,2,0,101,2,0,0,313,0,4,0,0,0,0,0,0,133,0,79,0,6,7,57,94,117,0,0,381,0,8,7,137,5,0,0,160,238,0,0,75,50,81,3,0,2,111,60,0,97,66,0,127,0,0,0,0,0,6,0,4,0,26,11,0,1,35,164,0,9,0,73,1,0,0,1,2,0,0,0,201,66,1
89,0,38,6,0,136,3,795,0,15,13200,38,370,7,106,0,13,37,1740,0,23,0,1,38,542,30,2,0,361,2,0,0,1380,0,8,0,0,0,0,0,0,1410,0,276,0,6,48,148,517,1380,0,0,3410,0,60,5,477,5,0,0,434,739,0,0,350,22,152,14,0,4,122,651,0,39,677,0,2560,0,1,0,0,0,4,0,20,0,50,78,0,1,61,911,0,16,0,227,1,0,0,1,5,0,0,0,1410,123,1
90,0,9,6,0,3,0,35,0,0,163,9,18,1,0,0,1,1,8,0,1,0,0,0,5,0,2,0,6,0,0,0,92,0,2,0,0,0,0,0,0,14,0,22,0,0,3,24,7,31,0,0,60,0,8,3,41,0,0,0,85,166,0,0,55,3,22,2,0,0,93,49,0,0,18,0,0,0,0,0,0,0,0,0,1,0,6,0,0,1,10,125,0,1,0,27,0,0,0,1,0,0,0,0,42,8,1
91,0,24,6,0,35,8,63,0,9,465,24,60,14,5,0,1,3,43,0,11,0,0,0,28,0,2,0,45,7,0,0,307,0,5,0,0,0,0,0,0,59,0,46,0,16,14,50,41,68,0,0,172,0,8,14,141,6,0,0,175,244,0,0,102,19,54,2,0,5,110,58,0,0,47,0,23,0,2,0,0,0,2,0,9,0,26,21,8,1,35,201,0,14,0,40,0,0,0,1,2,0,0,0,85,24,1
92,0,59,55,13,188,12,125,0,31,40000,58,235,19,25,0,8,16,8150,1,28,1,2,8,238,20,4,1,206,27,0,0,1760,0,6,10,10,10,0,0,0,4940,0,102,0,22,33,236,690,4950,0,0,9880,1,136,91,420,27,0,0,430,627,0,1,187,21,253,11,0,9,166,58,0,29,1960,0,11300,3,16,0,0,0,2,3,12,1,63,29,0,9,87,125,0,20,9,180,2,2,0,1,22,0,0,1,3520,1680,1
93,0,23,6,0,72,4,103,0,18,3490,23,120,7,33,0,1,11,658,0,12,0,0,0,36,0,2,0,65,14,0,0,1470,0,2,0,0,0,0,0,0,467,0,110,0,8,11,46,1530,474,0,0,744,0,10,33,254,9,0,0,222,475,0,0,153,21,71,2,0,5,127,72,0,0,874,0,353,0,6,0,0,0,1,0,5,0,25,10,0,1,35,316,0,7,0,302,0,0,0,1,6,0,0,0,486,915,1
94,0,8,6,0,3,0,18,0,0,19,8,18,1,0,0,1,1,3,0,0,0,0,0,5,0,2,0,6,0,0,0,29,0,2,0,0,0,0,0,0,9,0,15,0,0,3,21,4,22,0,0,38,0,8,3,29,0,0,0,48,54,0,0,18,0,22,2,0,0,90,17,0,0,16,0,0,0,0,0,0,0,0,0,1,0,5,0,0,1,8,40,0,1,0,15,0,0,0,1,0,0,0,0,28,4,1
95,0,17,6,0,11,2,152,0,2,2150,17,65,4,9,0,1,4,50,0,4,0,0,0,10,0,2,0,53,0,0,0,841,0,8,0,0,0,0,0,0,64,0,57,0,4,10,32,174,73,0,0,215,0,8,7,126,3,0,0,114,617,0,0,40,15,59,2,0,1,101,18,0,0,60,0,62,0,0,0,0,0,1,0,3,0,14,3,0,1,21,137,0,10,0,27,0,0,0,1,0,0,0,0,109,26,1
96,215,39,6,0,68,2,223,0,6,78700,39,278,9,30,0,9,44,11400,0,3,0,1,15,388,55,2,0,283,1,23,0,15700,0,10,12,12,12,0,0,0,8060,0,47,0,5,8,314,3070,8050,0,0,755,1,106,17,254,7,0,0,282,311,0,0,132,5,257,10,0,1,156,50,0,130,2540,1,1670,14,2,0,0,0,2,14,1,0,42,19,0,1,42,149,0,10,12,97,1,2,0,1,6,0,0,0,2310,104,1
97,945,55,6,0,88,8,233,0,12,28300,55,761,17,40,0,10,39,4620,0,17,0,0,0,252,20,2,0,706,6,2,0,2210,0,34,12,12,12,0,0,0,3700,0,127,0,15,17,306,448,3670,0,0,1570,1,84,43,303,12,0,0,352,426,0,0,187,27,702,11,0,8,148,70,0,11,2130,1,1250,9,4,0,0,0,4,9,9,0,66,26,10,1,72,222,0,18,14,90,0,2,0,1,8,0,0,0,1070,126,1
98,0,24,6,0,45,8,61,0,11,355,24,71,15,3,0,1,4,43,0,12,0,0,0,28,0,2,0,59,9,0,0,270,0,15,0,0,0,0,0,0,50,0,45,0,16,14,50,30,56,0,0,149,0,8,14,139,7,0,0,170,204,0,0,101,10,64,2,0,5,111,46,0,0,42,0,30,0,3,0,0,0,4,0,9,0,26,22,8,1,36,213,0,15,0,65,0,0,0,1,3,0,0,0,134,17,1
99,71,43,40,0,38,1,210,0,9,90700,43,1430,98,20,0,8,21,3620,0,6,0,0,0,186,5,2,0,1380,5,0,0,149000,0,66,12,12,12,0,0,0,2820,0,64,0,0,3,242,39000,2800,0,0,115000,1,36,18,924,5,0,0,238,480,0,0,84,324,1320,9,0,1,126,27,0,0,3190,1,84,6,3,0,0,0,2,6,1,0,45,97,0,1,49,152,0,99,12,43,0,1,0,1,5,0,0,0,677,276,1
100,0,19,6,0,11,2,106,0,2,1080,19,65,4,9,0,1,4,42,0,4,0,0,0,10,0,2,0,53,0,0,0,295,0,8,0,0,0,0,0,0,60,0,60,0,4,10,40,174,69,0,0,193,0,8,7,121,3,0,0,120,359,0,0,40,16,59,2,0,1,103,18,0,0,52,0,34,0,0,0,0,0,1,0,3,0,16,3,0,1,23,129,0,10,0,27,0,0,0,1,0,0,0,0,108,24,1
101,0,17,6,0,17,3,39,0,4,129,17,80,6,2,0,1,3,5,0,8,0,0,0,12,0,2,0,62,2,0,0,226,0,8,0,0,0,0,0,0,26,0,43,0,6,12,42,15,33,0,0,107,0,10,5,69,3,0,0,68,145,0,0,35,5,76,2,0,2,99,10,0,0,278,0,7,0,0,0,10,10,1,0,4,0,15,6,0,11,25,29,0,12,0,28,0,0,0,1,0,0,0,0,48,15,1
102,5380,82,6,0,189,9,589,0,22,161000,82,2210,129,91,0,11,196,9740,0,35,0,2,16,737,60,2,0,2140,16,155,0,129000,0,87,12,12,12,0,0,0,4510,0,105,0,28,31,1140,35500,4450,0,0,107000,1,130,94,1130,15,0,0,542,498,0,0,347,368,1970,12,0,4,251,62,0,294,6510,1,4320,40,5,0,0,0,4,40,6,0,87,175,0,1,117,287,0,137,12,209,1,3,0,2,13,0,0,0,3220,317,1
103,2310,41,36,0,47,3,263,0,2,11100,41,764,8,13,0,12,33,2030,0,3,0,0,0,222,20,2,0,757,0,10,0,1760,0,38,12,12,12,0,0,0,840,0,48,0,6,9,286,839,821,0,0,178,1,89,27,240,15,0,0,248,338,0,0,82,6,768,13,0,3,132,11,0,15,2040,1,30,9,2,0,0,0,1,9,3,0,47,15,4,1,44,48,0,9,14,63,0,2,0,1,4,0,0,0,616,86,1
104,5010,52,6,0,90,15,527,0,13,54000,52,1460,60,150,0,9,232,10900,0,8,0,0,0,759,25,2,0,1220,8,251,0,7760,0,50,12,12,12,0,0,0,2520,0,102,0,56,59,943,4240,2470,0,0,1270,1,114,41,334,12,0,0,511,488,0,0,312,12,1240,10,0,16,166,86,0,419,7140,1,1470,62,7,0,0,0,2,62,375,0,65,157,16,1,60,662,0,61,14,130,0,3,0,2,8,0,0,0,4310,125,1
105,0,31,6,0,65,11,72,0,17,652,31,77,17,10,0,2,5,61,0,18,0,0,0,43,0,2,0,66,14,0,0,923,0,2,0,0,0,0,0,0,74,0,57,0,22,20,58,52,80,0,0,262,0,8,21,183,5,0,0,200,258,0,0,121,19,64,3,0,8,121,52,0,0,57,0,73,0,6,0,0,0,4,0,14,0,35,27,8,1,49,237,0,17,0,65,0,0,0,1,6,0,0,0,116,49,1
106,2220,59,6,28,178,20,300,0,8,15100,57,1140,33,30,6,10,36,2770,8,11,2,0,0,301,20,2,2,1000,6,14,0,2230,0,42,12,12,12,0,0,0,1240,0,114,0,40,43,326,954,1200,0,0,1280,1,108,125,393,6,0,0,403,457,0,0,176,54,974,19,0,20,150,51,0,17,2690,1,181,9,6,0,0,0,5,9,20,0,67,57,0,17,70,323,0,34,14,109,0,4,0,1,8,0,0,4,951,70,1
107,1060,48,8,0,80,13,176,0,19,6270,48,608,18,19,0,9,21,1140,0,15,0,0,0,128,5,2,0,573,15,0,0,1670,0,30,12,12,12,0,0,0,543,0,97,0,24,23,254,351,524,0,0,418,1,32,31,317,6,0,0,274,314,0,0,117,14,585,10,0,9,139,19,0,0,1420,1,92,5,7,0,0,0,2,5,15,0,58,29,8,1,63,117,0,19,12,79,0,1,0,1,10,0,0,0,520,72,1
108,0,49,304,0,266,7,140,0,49,904,44,545,19,9,0,2,4,154,5,34,5,12,48,640,90,14,5,431,44,0,0,782,0,71,0,0,0,0,0,0,130,0,99,0,11,10,95,419,155,0,0,958,0,537,137,937,19,0,0,1000,1490,0,5,348,18,712,3,0,1,220,110,0,174,621,0,98,0,28,0,0,0,5,0,6,5,42,21,0,41,83,141,0,22,0,357,6,5,0,1,40,0,0,5,349,223,1
109,0,31,6,0,65,11,69,0,17,634,31,77,17,10,0,2,5,61,0,18,0,0,0,43,0,2,0,66,14,0,0,898,0,2,0,0,0,0,0,0,73,0,57,0,22,20,58,52,79,0,0,239,0,8,21,178,5,0,0,201,269,0,0,122,10,64,3,0,8,121,53,0,0,58,0,69,0,6,0,0,0,2,0,14,0,35,27,8,1,49,240,0,17,0,65,0,0,0,1,6,0,0,0,116,48,1
110,131,98,264,0,307,7,586,0,52,80000,94,1680,106,109,0,10,36,6210,4,48,4,9,32,682,65,12,4,1410,44,0,0,96300,0,72,12,12,12,0,0,0,4700,0,380,0,12,15,364,27300,4870,0,0,80800,1,455,147,1390,26,0,0,1330,2290,0,4,676,201,1550,11,0,7,287,263,0,119,3260,1,1000,6,30,0,0,0,9,6,13,4,117,111,0,33,146,1130,0,107,12,644,5,5,0,1,40,0,0,4,2400,438,1
111,0,13,6,0,11,0,70,0,3,932,13,66,1,14,0,1,9,192,0,2,0,0,0,10,0,2,0,26,1,0,0,124,0,28,0,0,0,0,0,0,149,0,52,0,0,3,32,7,155,0,0,329,0,8,4,100,6,0,0,154,198,0,0,83,14,54,2,0,0,102,52,0,0,73,0,198,0,0,0,0,0,2,0,1,0,10,0,0,1,15,260,0,1,0,57,0,0,0,1,0,0,0,0,267,20,1
112,0,21,6,0,25,0,103,0,7,1050,21,84,4,26,0,2,10,189,0,6,0,0,0,23,0,2,0,26,3,0,0,303,0,2,0,0,0,0,0,0,185,0,89,0,0,3,48,28,197,0,0,492,0,10,6,123,5,0,0,155,269,0,0,72,7,51,3,0,1,107,34,0,0,254,0,192,0,1,0,0,0,4,0,1,0,19,3,0,1,27,214,0,4,0,55,0,0,0,1,1,0,0,0,239,100,1
113,0,39,6,0,94,6,60,0,24,8210,39,105,12,7,0,2,6,2200,0,26,0,0,0,31,0,2,0,122,20,0,0,718,0,6,0,0,0,0,0,0,1390,0,74,0,12,19,73,935,1400,0,0,2680,0,8,35,236,12,0,0,316,306,0,0,242,30,92,3,0,5,133,145,0,0,504,0,1780,0,12,0,0,0,7,0,8,0,40,19,0,1,65,579,0,18,0,85,0,0,0,1,12,0,0,0,973,555,1
114,15500,70,6,0,108,17,495,0,15,75000,70,191,30,33,0,9,26,17900,0,30,0,0,0,258,20,2,0,165,9,11,0,3680,0,6,12,12,12,0,0,0,15600,0,127,0,33,28,362,983,15600,0,0,825,1,86,29,410,8,0,0,448,516,0,0,279,27,142,10,0,12,210,64,0,11,1690,1,293,6,6,0,0,0,4,6,17,0,88,48,12,1,100,433,0,31,12,133,0,2,0,1,7,0,0,0,1350,89,1
115,0,9,6,0,10,0,28,0,0,106,9,19,1,0,0,1,1,3,0,1,0,0,0,5,0,2,0,8,0,0,0,149,0,2,0,0,0,0,0,0,10,0,37,0,0,3,23,4,23,0,0,70,0,8,3,57,0,0,0,55,60,0,0,25,3,23,2,0,0,96,16,0,0,17,0,0,0,0,0,0,0,0,0,1,0,6,0,0,1,10,38,0,1,0,16,0,0,0,1,0,0,0,0,64,8,1
116,0,27,6,0,43,1,82,0,7,29100,27,88,3,22,0,3,5,13500,0,12,0,0,0,15,0,2,0,48,6,0,0,8380,0,2,0,0,0,0,0,0,10100,0,63,0,2,5,57,444,10100,0,0,3540,0,8,11,268,0,0,0,160,206,0,0,73,29,63,4,0,2,113,12,0,0,2350,0,401,0,6,0,0,0,7,0,3,0,26,3,0,1,39,64,0,3,0,42,0,0,0,1,7,0,0,0,2500,29,1
117,0,18,6,0,11,2,102,0,2,1170,18,65,4,9,0,1,4,44,0,4,0,0,0,10,0,2,0,53,0,0,0,305,0,8,0,0,0,0,0,0,59,0,57,0,4,10,36,174,68,0,0,186,0,8,7,117,3,0,0,117,384,0,0,40,15,59,2,0,1,102,18,0,0,54,0,34,0,0,0,0,0,2,0,3,0,15,3,0,1,22,113,0,10,0,27,0,0,0,1,0,0,0,0,103,24,1
118,0,17,6,0,11,2,64,0,2,369,17,65,4,9,0,1,4,47,0,4,0,0,0,10,0,2,0,53,0,0,0,231,0,8,0,0,0,0,0,0,60,0,58,0,4,10,32,174,69,0,0,215,0,8,7,107,3,0,0,114,188,0,0,40,5,59,2,0,1,101,18,0,0,55,0,42,0,0,0,0,0,0,0,3,0,14,3,0,1,21,78,0,10,0,27,0,0,0,1,0,0,0,0,107,21,1
119,0,118,6,0,378,4,166,0,37,69600,118,187,8,43,0,1,15,465,0,95,0,0,0,26,0,2,0,145,1,0,0,19000,0,22,0,0,0,0,0,0,361,0,254,0,8,9,142,1630,368,0,0,1350,0,8,182,566,16,0,0,708,635,0,0,598,20,180,2,0,1,213,267,0,0,227,0,313,0,0,0,0,0,2,0,13,0,115,15,0,1,213,568,0,11,0,292,0,0,0,1,0,0,0,0,643,171,1
